cve,modAV
CVE-2013-6714,LOCAL
CVE-2013-6717,NETWORK
CVE-2013-6718,NETWORK
CVE-2013-6719,NETWORK
CVE-2013-6720,NETWORK
CVE-2013-6721,NETWORK
CVE-2013-6722,NETWORK
CVE-2013-6723,NETWORK
CVE-2013-6724,NETWORK
CVE-2013-6725,NETWORK
CVE-2013-6726,NETWORK
CVE-2013-6727,NETWORK
CVE-2013-6728,NETWORK
CVE-2013-6729,NETWORK
CVE-2013-6730,NETWORK
CVE-2013-6731,NETWORK
CVE-2013-6732,NETWORK
CVE-2013-6733,NETWORK
CVE-2013-6734,NETWORK
CVE-2013-6735,NETWORK
CVE-2013-6737,NETWORK
CVE-2013-6738,NETWORK
CVE-2013-6741,NETWORK
CVE-2013-6742,NETWORK
CVE-2013-6743,NETWORK
CVE-2013-6744,NETWORK
CVE-2013-6745,NETWORK
CVE-2013-6746,NETWORK
CVE-2013-6747,NETWORK
CVE-2013-6748,NETWORK
CVE-2013-6749,NETWORK
CVE-2013-6763,LOCAL
CVE-2013-6765,NETWORK
CVE-2013-6766,NETWORK
CVE-2013-6767,LOCAL
CVE-2013-6768,NETWORK
CVE-2013-6769,NETWORK
CVE-2013-6770,NETWORK
CVE-2013-6771,NETWORK
CVE-2013-6774,NETWORK
CVE-2013-6775,NETWORK
CVE-2013-6780,NETWORK
CVE-2013-6786,NETWORK
CVE-2013-6787,NETWORK
CVE-2013-6788,NETWORK
CVE-2013-6789,NETWORK
CVE-2013-6791,NETWORK
CVE-2013-6793,NETWORK
CVE-2013-6794,NETWORK
CVE-2013-6795,NETWORK
CVE-2013-6796,NETWORK
CVE-2013-6797,NETWORK
CVE-2013-6798,NETWORK
CVE-2013-6799,LOCAL
CVE-2013-6800,NETWORK
CVE-2013-6801,NETWORK
CVE-2013-6802,NETWORK
CVE-2013-6804,NETWORK
CVE-2013-6805,NETWORK
CVE-2013-6806,NETWORK
CVE-2013-6807,NETWORK
CVE-2013-6808,NETWORK
CVE-2013-6809,NETWORK
CVE-2013-6810,NETWORK
CVE-2013-6812,NETWORK
CVE-2013-6814,NETWORK
CVE-2013-6815,NETWORK
CVE-2013-6816,NETWORK
CVE-2013-6817,NETWORK
CVE-2013-6818,NETWORK
CVE-2013-6819,NETWORK
CVE-2013-6820,NETWORK
CVE-2013-6821,NETWORK
CVE-2013-6822,NETWORK
CVE-2013-6823,NETWORK
CVE-2013-6824,NETWORK
CVE-2013-6825,LOCAL
CVE-2013-6826,NETWORK
CVE-2013-6827,NETWORK
CVE-2013-6828,NETWORK
CVE-2013-6829,NETWORK
CVE-2013-6830,NETWORK
CVE-2013-6831,LOCAL
CVE-2013-6832,LOCAL
CVE-2013-6833,LOCAL
CVE-2013-6834,LOCAL
CVE-2013-6835,NETWORK
CVE-2013-6836,NETWORK
CVE-2013-6837,NETWORK
CVE-2013-6838,NETWORK
CVE-2013-6839,NETWORK
CVE-2013-6840,LOCAL
CVE-2013-6852,NETWORK
CVE-2013-6853,NETWORK
CVE-2013-6858,LOCAL
CVE-2013-6859,NETWORK
CVE-2013-6860,NETWORK
CVE-2013-6861,LOCAL
CVE-2013-6862,NETWORK
CVE-2013-6863,NETWORK
CVE-2013-6864,NETWORK
CVE-2013-6865,NETWORK
CVE-2013-6866,NETWORK
CVE-2013-6867,NETWORK
CVE-2013-6868,NETWORK
CVE-2013-6869,NETWORK
CVE-2013-6870,NETWORK
CVE-2013-6872,NETWORK
CVE-2013-6873,NETWORK
CVE-2013-6874,NETWORK
CVE-2013-6875,NETWORK
CVE-2013-6877,NETWORK
CVE-2013-6881,NETWORK
CVE-2013-6882,NETWORK
CVE-2013-6883,NETWORK
CVE-2013-6884,NETWORK
CVE-2013-6885,LOCAL
CVE-2013-6886,LOCAL
CVE-2013-6887,NETWORK
CVE-2013-6888,NETWORK
CVE-2013-6889,LOCAL
CVE-2013-6890,NETWORK
CVE-2013-6891,LOCAL
CVE-2013-6892,NETWORK
CVE-2013-6900,NETWORK
CVE-2013-6901,NETWORK
CVE-2013-6902,NETWORK
CVE-2013-6903,NETWORK
CVE-2013-6904,NETWORK
CVE-2013-6905,NETWORK
CVE-2013-6906,NETWORK
CVE-2013-6907,NETWORK
CVE-2013-6908,NETWORK
CVE-2013-6909,NETWORK
CVE-2013-6910,NETWORK
CVE-2013-6911,NETWORK
CVE-2013-6912,NETWORK
CVE-2013-6913,NETWORK
CVE-2013-6914,NETWORK
CVE-2013-6915,NETWORK
CVE-2013-6916,NETWORK
CVE-2013-6918,NETWORK
CVE-2013-6919,NETWORK
CVE-2013-6920,NETWORK
CVE-2013-6922,NETWORK
CVE-2013-6923,NETWORK
CVE-2013-6924,NETWORK
CVE-2013-6925,NETWORK
CVE-2013-6926,NETWORK
CVE-2013-6929,NETWORK
CVE-2013-6930,NETWORK
CVE-2013-6931,NETWORK
CVE-2013-6932,NETWORK
CVE-2013-6933,NETWORK
CVE-2013-6934,NETWORK
CVE-2013-6935,NETWORK
CVE-2013-6936,NETWORK
CVE-2013-6937,NETWORK
CVE-2013-6938,NETWORK
CVE-2013-6939,NETWORK
CVE-2013-6940,NETWORK
CVE-2013-6941,NETWORK
CVE-2013-6942,NETWORK
CVE-2013-6943,NETWORK
CVE-2013-6944,NETWORK
CVE-2013-6945,NETWORK
CVE-2013-6948,NETWORK
CVE-2013-6949,NETWORK
CVE-2013-6950,NETWORK
CVE-2013-6951,NETWORK
CVE-2013-6952,NETWORK
CVE-2013-6953,NETWORK
CVE-2013-6954,NETWORK
CVE-2013-6955,NETWORK
CVE-2013-6956,NETWORK
CVE-2013-6957,NETWORK
CVE-2013-6958,NETWORK
CVE-2013-6959,NETWORK
CVE-2013-6960,NETWORK
CVE-2013-6961,NETWORK
CVE-2013-6962,NETWORK
CVE-2013-6963,NETWORK
CVE-2013-6964,NETWORK
CVE-2013-6965,NETWORK
CVE-2013-6966,NETWORK
CVE-2013-6967,NETWORK
CVE-2013-6968,NETWORK
CVE-2013-6969,NETWORK
CVE-2013-6970,NETWORK
CVE-2013-6971,NETWORK
CVE-2013-6972,NETWORK
CVE-2013-6973,NETWORK
CVE-2013-6974,NETWORK
CVE-2013-6975,LOCAL
CVE-2013-6976,NETWORK
CVE-2013-6978,NETWORK
CVE-2013-6979,NETWORK
CVE-2013-6981,NETWORK
CVE-2013-6982,NETWORK
CVE-2013-6983,NETWORK
CVE-2013-6985,NETWORK
CVE-2013-6986,LOCAL
CVE-2013-6987,NETWORK
CVE-2013-6990,NETWORK
CVE-2013-6991,NETWORK
CVE-2013-6992,NETWORK
CVE-2013-6993,NETWORK
CVE-2013-6994,NETWORK
CVE-2013-6997,NETWORK
CVE-2013-6999,LOCAL
CVE-2013-7000,NETWORK
CVE-2013-7001,NETWORK
CVE-2013-7002,NETWORK
CVE-2013-7003,NETWORK
CVE-2013-7004,NETWORK
CVE-2013-7005,LOCAL
CVE-2013-7008,NETWORK
CVE-2013-7009,NETWORK
CVE-2013-7010,NETWORK
CVE-2013-7011,NETWORK
CVE-2013-7012,NETWORK
CVE-2013-7013,NETWORK
CVE-2013-7014,NETWORK
CVE-2013-7015,NETWORK
CVE-2013-7016,NETWORK
CVE-2013-7017,NETWORK
CVE-2013-7018,NETWORK
CVE-2013-7019,NETWORK
CVE-2013-7020,NETWORK
CVE-2013-7021,NETWORK
CVE-2013-7022,NETWORK
CVE-2013-7023,NETWORK
CVE-2013-7024,NETWORK
CVE-2013-7025,NETWORK
CVE-2013-7026,LOCAL
CVE-2013-7027,ADJACENT_NETWORK
CVE-2013-7030,NETWORK
CVE-2013-7032,NETWORK
CVE-2013-7033,NETWORK
CVE-2013-7034,NETWORK
CVE-2013-7038,NETWORK
CVE-2013-7039,NETWORK
CVE-2013-7040,NETWORK
CVE-2013-7041,NETWORK
CVE-2013-7042,LOCAL
CVE-2013-7043,NETWORK
CVE-2013-7048,LOCAL
CVE-2013-7049,NETWORK
CVE-2013-7050,NETWORK
CVE-2013-7057,NETWORK
CVE-2013-7060,NETWORK
CVE-2013-7061,NETWORK
CVE-2013-7063,NETWORK
CVE-2013-7064,NETWORK
CVE-2013-7065,NETWORK
CVE-2013-7066,NETWORK
CVE-2013-7067,NETWORK
CVE-2013-7068,NETWORK
CVE-2013-7069,NETWORK
CVE-2013-7073,NETWORK
CVE-2013-7074,NETWORK
CVE-2013-7075,NETWORK
CVE-2013-7076,NETWORK
CVE-2013-7077,NETWORK
CVE-2013-7078,NETWORK
CVE-2013-7079,NETWORK
CVE-2013-7080,NETWORK
CVE-2013-7081,NETWORK
CVE-2013-7082,NETWORK
CVE-2013-7085,NETWORK
CVE-2013-7086,NETWORK
CVE-2013-7091,NETWORK
CVE-2013-7092,NETWORK
CVE-2013-7093,NETWORK
CVE-2013-7094,NETWORK
CVE-2013-7095,NETWORK
CVE-2013-7096,NETWORK
CVE-2013-7097,NETWORK
CVE-2013-7100,NETWORK
CVE-2013-7102,NETWORK
CVE-2013-7103,NETWORK
CVE-2013-7104,NETWORK
CVE-2013-7105,NETWORK
CVE-2013-7106,NETWORK
CVE-2013-7107,NETWORK
CVE-2013-7108,NETWORK
CVE-2013-7110,NETWORK
CVE-2013-7111,NETWORK
CVE-2013-7112,NETWORK
CVE-2013-7113,NETWORK
CVE-2013-7114,NETWORK
CVE-2013-7127,LOCAL
CVE-2013-7128,LOCAL
CVE-2013-7129,NETWORK
CVE-2013-7130,NETWORK
CVE-2013-7134,NETWORK
CVE-2013-7135,LOCAL
CVE-2013-7136,NETWORK
CVE-2013-7137,NETWORK
CVE-2013-7138,NETWORK
CVE-2013-7139,NETWORK
CVE-2013-7140,NETWORK
CVE-2013-7141,NETWORK
CVE-2013-7142,NETWORK
CVE-2013-7143,NETWORK
CVE-2013-7144,NETWORK
CVE-2013-7149,NETWORK
CVE-2013-7174,NETWORK
CVE-2013-7175,NETWORK
CVE-2013-7176,NETWORK
CVE-2013-7177,NETWORK
CVE-2013-7179,ADJACENT_NETWORK
CVE-2013-7180,NETWORK
CVE-2013-7181,NETWORK
CVE-2013-7182,NETWORK
CVE-2013-7183,ADJACENT_NETWORK
CVE-2013-7184,NETWORK
CVE-2013-7186,NETWORK
CVE-2013-7187,NETWORK
CVE-2013-7188,NETWORK
CVE-2013-7189,NETWORK
CVE-2013-7190,NETWORK
CVE-2013-7191,NETWORK
CVE-2013-7192,NETWORK
CVE-2013-7193,NETWORK
CVE-2013-7194,NETWORK
CVE-2013-7195,NETWORK
CVE-2013-7196,NETWORK
CVE-2013-7204,NETWORK
CVE-2013-7205,NETWORK
CVE-2013-7209,NETWORK
CVE-2013-7216,NETWORK
CVE-2013-7217,NETWORK
CVE-2013-7219,NETWORK
CVE-2013-7220,LOCAL
CVE-2013-7221,LOCAL
CVE-2013-7222,NETWORK
CVE-2013-7223,NETWORK
CVE-2013-7224,NETWORK
CVE-2013-7225,NETWORK
CVE-2013-7226,NETWORK
CVE-2013-7231,NETWORK
CVE-2013-7232,NETWORK
CVE-2013-7233,NETWORK
CVE-2013-7234,NETWORK
CVE-2013-7235,NETWORK
CVE-2013-7236,NETWORK
CVE-2013-7239,ADJACENT_NETWORK
CVE-2013-7240,NETWORK
CVE-2013-7241,NETWORK
CVE-2013-7242,NETWORK
CVE-2013-7243,NETWORK
CVE-2013-7246,NETWORK
CVE-2013-7247,NETWORK
CVE-2013-7248,NETWORK
CVE-2013-7249,NETWORK
CVE-2013-7250,NETWORK
CVE-2013-7251,NETWORK
CVE-2013-7252,NETWORK
CVE-2013-7254,NETWORK
CVE-2013-7255,NETWORK
CVE-2013-7256,NETWORK
CVE-2013-7257,NETWORK
CVE-2013-7258,NETWORK
CVE-2013-7259,NETWORK
CVE-2013-7260,NETWORK
CVE-2013-7262,NETWORK
CVE-2013-7263,LOCAL
CVE-2013-7264,LOCAL
CVE-2013-7265,LOCAL
CVE-2013-7266,LOCAL
CVE-2013-7267,LOCAL
CVE-2013-7268,LOCAL
CVE-2013-7269,LOCAL
CVE-2013-7270,LOCAL
CVE-2013-7271,LOCAL
CVE-2013-7273,LOCAL
CVE-2013-7274,NETWORK
CVE-2013-7275,NETWORK
CVE-2013-7276,NETWORK
CVE-2013-7277,NETWORK
CVE-2013-7278,NETWORK
CVE-2013-7279,NETWORK
CVE-2013-7280,NETWORK
CVE-2013-7281,LOCAL
CVE-2013-7282,NETWORK
CVE-2013-7283,NETWORK
CVE-2013-7284,NETWORK
CVE-2013-7288,NETWORK
CVE-2013-7289,NETWORK
CVE-2013-7290,ADJACENT_NETWORK
CVE-2013-7291,ADJACENT_NETWORK
CVE-2013-7292,NETWORK
CVE-2013-7293,NETWORK
CVE-2013-7294,NETWORK
CVE-2013-7295,NETWORK
CVE-2013-7296,NETWORK
CVE-2013-7298,NETWORK
CVE-2013-7299,NETWORK
CVE-2013-7300,NETWORK
CVE-2013-7301,NETWORK
CVE-2013-7302,NETWORK
CVE-2013-7303,NETWORK
CVE-2013-7304,NETWORK
CVE-2013-7305,NETWORK
CVE-2013-7306,ADJACENT_NETWORK
CVE-2013-7307,ADJACENT_NETWORK
CVE-2013-7308,ADJACENT_NETWORK
CVE-2013-7309,ADJACENT_NETWORK
CVE-2013-7310,ADJACENT_NETWORK
CVE-2013-7311,ADJACENT_NETWORK
CVE-2013-7312,ADJACENT_NETWORK
CVE-2013-7313,ADJACENT_NETWORK
CVE-2013-7314,NETWORK
CVE-2013-7315,NETWORK
CVE-2013-7316,NETWORK
CVE-2013-7317,NETWORK
CVE-2013-7318,NETWORK
CVE-2013-7319,NETWORK
CVE-2013-7320,NETWORK
CVE-2013-7321,NETWORK
CVE-2013-7322,NETWORK
CVE-2013-7323,NETWORK
CVE-2013-7326,NETWORK
CVE-2013-7327,NETWORK
CVE-2013-7328,NETWORK
CVE-2013-7329,NETWORK
CVE-2013-7330,NETWORK
CVE-2013-7331,NETWORK
CVE-2013-7332,NETWORK
CVE-2013-7334,NETWORK
CVE-2013-7335,NETWORK
CVE-2013-7336,LOCAL
CVE-2013-7338,NETWORK
CVE-2013-7339,LOCAL
CVE-2013-7340,NETWORK
CVE-2013-7341,NETWORK
CVE-2013-7342,NETWORK
CVE-2013-7343,NETWORK
CVE-2013-7344,NETWORK
CVE-2013-7345,NETWORK
CVE-2013-7346,NETWORK
CVE-2013-7347,LOCAL
CVE-2013-7348,LOCAL
CVE-2013-7349,NETWORK
CVE-2013-7350,NETWORK
CVE-2013-7352,NETWORK
CVE-2013-7353,NETWORK
CVE-2013-7354,NETWORK
CVE-2013-7355,NETWORK
CVE-2013-7356,NETWORK
CVE-2013-7357,NETWORK
CVE-2013-7358,NETWORK
CVE-2013-7359,NETWORK
CVE-2013-7360,NETWORK
CVE-2013-7361,NETWORK
CVE-2013-7362,NETWORK
CVE-2013-7363,NETWORK
CVE-2013-7364,NETWORK
CVE-2013-7365,NETWORK
CVE-2013-7366,NETWORK
CVE-2013-7367,NETWORK
CVE-2013-7368,NETWORK
CVE-2013-7369,NETWORK
CVE-2013-7372,NETWORK
CVE-2013-7373,NETWORK
CVE-2013-7374,LOCAL
CVE-2013-7375,NETWORK
CVE-2013-7376,NETWORK
CVE-2013-7377,NETWORK
CVE-2013-7379,NETWORK
CVE-2013-7382,NETWORK
CVE-2013-7383,NETWORK
CVE-2013-7384,NETWORK
CVE-2013-7385,NETWORK
CVE-2013-7386,NETWORK
CVE-2013-7387,NETWORK
CVE-2013-7388,NETWORK
CVE-2013-7389,NETWORK
CVE-2013-7391,NETWORK
CVE-2013-7392,NETWORK
CVE-2013-7393,LOCAL
CVE-2013-7394,NETWORK
CVE-2013-7395,LOCAL
CVE-2013-7397,NETWORK
CVE-2013-7398,NETWORK
CVE-2013-7400,NETWORK
CVE-2013-7401,NETWORK
CVE-2013-7402,NETWORK
CVE-2013-7404,NETWORK
CVE-2013-7405,NETWORK
CVE-2013-7406,NETWORK
CVE-2013-7407,NETWORK
CVE-2013-7408,NETWORK
CVE-2013-7409,NETWORK
CVE-2013-7416,NETWORK
CVE-2013-7417,NETWORK
CVE-2013-7418,NETWORK
CVE-2013-7419,NETWORK
CVE-2013-7420,NETWORK
CVE-2013-7421,LOCAL
CVE-2013-7422,NETWORK
CVE-2013-7423,NETWORK
CVE-2013-7424,NETWORK
CVE-2013-7426,NETWORK
CVE-2013-7428,NETWORK
CVE-2013-7429,NETWORK
CVE-2013-7430,NETWORK
CVE-2013-7431,NETWORK
CVE-2013-7432,NETWORK
CVE-2013-7433,NETWORK
CVE-2013-7435,NETWORK
CVE-2013-7436,NETWORK
CVE-2013-7437,NETWORK
CVE-2013-7438,NETWORK
CVE-2013-7439,NETWORK
CVE-2013-7440,NETWORK
CVE-2013-7441,NETWORK
CVE-2013-7442,NETWORK
CVE-2013-7443,NETWORK
CVE-2013-7444,NETWORK
CVE-2013-7445,NETWORK
CVE-2013-7446,LOCAL
CVE-2013-7447,NETWORK
CVE-2013-7448,NETWORK
CVE-2013-7449,NETWORK
CVE-2013-7450,NETWORK
CVE-2013-7451,NETWORK
CVE-2013-7452,NETWORK
CVE-2013-7453,NETWORK
CVE-2013-7454,NETWORK
CVE-2013-7455,NETWORK
CVE-2013-7456,NETWORK
CVE-2013-7457,NETWORK
CVE-2013-7458,LOCAL
CVE-2013-7459,NETWORK
CVE-2013-7460,LOCAL
CVE-2013-7461,LOCAL
CVE-2013-7462,NETWORK
CVE-2013-7463,NETWORK
CVE-2012-0001,NETWORK
CVE-2012-0002,NETWORK
CVE-2012-0003,NETWORK
CVE-2012-0004,NETWORK
CVE-2012-0005,LOCAL
CVE-2012-0006,NETWORK
CVE-2012-0007,NETWORK
CVE-2012-0008,LOCAL
CVE-2012-0009,NETWORK
CVE-2012-0010,NETWORK
CVE-2012-0011,NETWORK
CVE-2012-0012,NETWORK
CVE-2012-0013,NETWORK
CVE-2012-0014,NETWORK
CVE-2012-0015,NETWORK
CVE-2012-0016,NETWORK
CVE-2012-0017,NETWORK
CVE-2012-0018,NETWORK
CVE-2012-0019,NETWORK
CVE-2012-0020,NETWORK
CVE-2012-0021,NETWORK
CVE-2012-0022,NETWORK
CVE-2012-0023,NETWORK
CVE-2012-0024,NETWORK
CVE-2012-0025,NETWORK
CVE-2012-0027,NETWORK
CVE-2012-0028,LOCAL
CVE-2012-0029,ADJACENT_NETWORK
CVE-2012-0030,NETWORK
CVE-2012-0031,LOCAL
CVE-2012-0032,LOCAL
CVE-2012-0033,NETWORK
CVE-2012-0034,LOCAL
CVE-2012-0035,NETWORK
CVE-2012-0036,NETWORK
CVE-2012-0037,NETWORK
CVE-2012-0038,LOCAL
CVE-2012-0039,NETWORK
CVE-2012-0040,NETWORK
CVE-2012-0041,NETWORK
CVE-2012-0042,ADJACENT_NETWORK
CVE-2012-0043,ADJACENT_NETWORK
CVE-2012-0044,LOCAL
CVE-2012-0045,LOCAL
CVE-2012-0047,NETWORK
CVE-2012-0048,NETWORK
CVE-2012-0050,NETWORK
CVE-2012-0052,NETWORK
CVE-2012-0053,NETWORK
CVE-2012-0054,LOCAL
CVE-2012-0056,LOCAL
CVE-2012-0057,NETWORK
CVE-2012-0058,LOCAL
CVE-2012-0059,NETWORK
CVE-2012-0060,NETWORK
CVE-2012-0061,NETWORK
CVE-2012-0062,NETWORK
CVE-2012-0064,LOCAL
CVE-2012-0065,LOCAL
CVE-2012-0066,NETWORK
CVE-2012-0067,NETWORK
CVE-2012-0068,NETWORK
CVE-2012-0069,NETWORK
CVE-2012-0071,NETWORK
CVE-2012-0072,NETWORK
CVE-2012-0073,NETWORK
CVE-2012-0074,NETWORK
CVE-2012-0075,NETWORK
CVE-2012-0076,NETWORK
CVE-2012-0077,NETWORK
CVE-2012-0078,NETWORK
CVE-2012-0079,NETWORK
CVE-2012-0080,NETWORK
CVE-2012-0081,LOCAL
CVE-2012-0082,NETWORK
CVE-2012-0083,NETWORK
CVE-2012-0084,NETWORK
CVE-2012-0085,NETWORK
CVE-2012-0086,NETWORK
CVE-2012-0087,NETWORK
CVE-2012-0088,NETWORK
CVE-2012-0089,NETWORK
CVE-2012-0090,NETWORK
CVE-2012-0091,ADJACENT_NETWORK
CVE-2012-0092,NETWORK
CVE-2012-0093,NETWORK
CVE-2012-0094,NETWORK
CVE-2012-0095,NETWORK
CVE-2012-0096,NETWORK
CVE-2012-0097,LOCAL
CVE-2012-0098,LOCAL
CVE-2012-0099,NETWORK
CVE-2012-0100,LOCAL
CVE-2012-0101,NETWORK
CVE-2012-0102,NETWORK
CVE-2012-0103,LOCAL
CVE-2012-0104,NETWORK
CVE-2012-0105,LOCAL
CVE-2012-0106,NETWORK
CVE-2012-0107,NETWORK
CVE-2012-0108,NETWORK
CVE-2012-0109,LOCAL
CVE-2012-0110,LOCAL
CVE-2012-0111,LOCAL
CVE-2012-0112,NETWORK
CVE-2012-0113,NETWORK
CVE-2012-0114,LOCAL
CVE-2012-0115,NETWORK
CVE-2012-0116,NETWORK
CVE-2012-0117,NETWORK
CVE-2012-0118,NETWORK
CVE-2012-0119,NETWORK
CVE-2012-0120,NETWORK
CVE-2012-0121,NETWORK
CVE-2012-0122,NETWORK
CVE-2012-0123,NETWORK
CVE-2012-0124,NETWORK
CVE-2012-0125,LOCAL
CVE-2012-0126,NETWORK
CVE-2012-0127,NETWORK
CVE-2012-0128,NETWORK
CVE-2012-0129,NETWORK
CVE-2012-0130,NETWORK
CVE-2012-0131,NETWORK
CVE-2012-0132,NETWORK
CVE-2012-0133,LOCAL
CVE-2012-0134,LOCAL
CVE-2012-0135,NETWORK
CVE-2012-0136,NETWORK
CVE-2012-0137,NETWORK
CVE-2012-0138,NETWORK
CVE-2012-0141,NETWORK
CVE-2012-0142,NETWORK
CVE-2012-0143,NETWORK
CVE-2012-0144,NETWORK
CVE-2012-0145,NETWORK
CVE-2012-0146,NETWORK
CVE-2012-0147,NETWORK
CVE-2012-0148,LOCAL
CVE-2012-0149,LOCAL
CVE-2012-0150,NETWORK
CVE-2012-0151,NETWORK
CVE-2012-0152,NETWORK
CVE-2012-0154,LOCAL
CVE-2012-0155,NETWORK
CVE-2012-0156,NETWORK
CVE-2012-0157,LOCAL
CVE-2012-0158,NETWORK
CVE-2012-0159,NETWORK
CVE-2012-0160,NETWORK
CVE-2012-0161,NETWORK
CVE-2012-0162,NETWORK
CVE-2012-0163,NETWORK
CVE-2012-0164,NETWORK
CVE-2012-0165,NETWORK
CVE-2012-0167,NETWORK
CVE-2012-0168,NETWORK
CVE-2012-0169,NETWORK
CVE-2012-0170,NETWORK
CVE-2012-0171,NETWORK
CVE-2012-0172,NETWORK
CVE-2012-0173,NETWORK
CVE-2012-0174,LOCAL
CVE-2012-0175,NETWORK
CVE-2012-0176,NETWORK
CVE-2012-0177,NETWORK
CVE-2012-0178,LOCAL
CVE-2012-0179,LOCAL
CVE-2012-0180,LOCAL
CVE-2012-0181,LOCAL
CVE-2012-0182,NETWORK
CVE-2012-0183,NETWORK
CVE-2012-0184,NETWORK
CVE-2012-0185,NETWORK
CVE-2012-0186,NETWORK
CVE-2012-0187,NETWORK
CVE-2012-0188,NETWORK
CVE-2012-0189,NETWORK
CVE-2012-0190,NETWORK
CVE-2012-0191,NETWORK
CVE-2012-0192,NETWORK
CVE-2012-0193,NETWORK
CVE-2012-0194,NETWORK
CVE-2012-0195,NETWORK
CVE-2012-0198,NETWORK
CVE-2012-0199,NETWORK
CVE-2012-0200,NETWORK
CVE-2012-0201,NETWORK
CVE-2012-0202,NETWORK
CVE-2012-0203,NETWORK
CVE-2012-0204,NETWORK
CVE-2012-0205,NETWORK
CVE-2012-0206,NETWORK
CVE-2012-0207,NETWORK
CVE-2012-0208,NETWORK
CVE-2012-0209,NETWORK
CVE-2012-0210,NETWORK
CVE-2012-0211,NETWORK
CVE-2012-0212,NETWORK
CVE-2012-0213,NETWORK
CVE-2012-0214,NETWORK
CVE-2012-0215,NETWORK
CVE-2012-0216,LOCAL
CVE-2012-0217,LOCAL
CVE-2012-0218,LOCAL
CVE-2012-0219,LOCAL
CVE-2012-0220,NETWORK
CVE-2012-0221,NETWORK
CVE-2012-0222,NETWORK
CVE-2012-0223,NETWORK
CVE-2012-0224,NETWORK
CVE-2012-0225,NETWORK
CVE-2012-0226,NETWORK
CVE-2012-0227,NETWORK
CVE-2012-0228,NETWORK
CVE-2012-0229,NETWORK
CVE-2012-0230,NETWORK
CVE-2012-0231,NETWORK
CVE-2012-0232,NETWORK
CVE-2012-0233,NETWORK
CVE-2012-0234,NETWORK
CVE-2012-0235,NETWORK
CVE-2012-0236,NETWORK
CVE-2012-0237,NETWORK
CVE-2012-0238,NETWORK
CVE-2012-0239,NETWORK
CVE-2012-0240,NETWORK
CVE-2012-0241,NETWORK
CVE-2012-0242,NETWORK
CVE-2012-0243,NETWORK
CVE-2012-0244,NETWORK
CVE-2012-0245,NETWORK
CVE-2012-0246,NETWORK
CVE-2012-0247,NETWORK
CVE-2012-0248,NETWORK
CVE-2012-0249,ADJACENT_NETWORK
CVE-2012-0250,ADJACENT_NETWORK
CVE-2012-0253,NETWORK
CVE-2012-0254,NETWORK
CVE-2012-0255,NETWORK
CVE-2012-0256,NETWORK
CVE-2012-0257,NETWORK
CVE-2012-0258,NETWORK
CVE-2012-0259,NETWORK
CVE-2012-0260,NETWORK
CVE-2012-0261,NETWORK
CVE-2012-0262,NETWORK
CVE-2012-0263,NETWORK
CVE-2012-0264,NETWORK
CVE-2012-0265,NETWORK
CVE-2012-0266,NETWORK
CVE-2012-0267,NETWORK
CVE-2012-0268,NETWORK
CVE-2012-0269,NETWORK
CVE-2012-0270,NETWORK
CVE-2012-0271,NETWORK
CVE-2012-0272,NETWORK
CVE-2012-0273,NETWORK
CVE-2012-0275,NETWORK
CVE-2012-0276,NETWORK
CVE-2012-0277,NETWORK
CVE-2012-0278,NETWORK
CVE-2012-0279,LOCAL
CVE-2012-0282,NETWORK
CVE-2012-0283,NETWORK
CVE-2012-0284,NETWORK
CVE-2012-0285,NETWORK
CVE-2012-0286,NETWORK
CVE-2012-0287,NETWORK
CVE-2012-0289,LOCAL
CVE-2012-0290,NETWORK
CVE-2012-0291,NETWORK
CVE-2012-0292,NETWORK
CVE-2012-0293,NETWORK
CVE-2012-0294,NETWORK
CVE-2012-0295,NETWORK
CVE-2012-0296,NETWORK
CVE-2012-0297,NETWORK
CVE-2012-0298,NETWORK
CVE-2012-0299,NETWORK
CVE-2012-0300,ADJACENT_NETWORK
CVE-2012-0301,ADJACENT_NETWORK
CVE-2012-0302,NETWORK
CVE-2012-0303,NETWORK
CVE-2012-0304,LOCAL
CVE-2012-0305,LOCAL
CVE-2012-0306,NETWORK
CVE-2012-0307,NETWORK
CVE-2012-0308,NETWORK
CVE-2012-0309,NETWORK
CVE-2012-0310,NETWORK
CVE-2012-0311,NETWORK
CVE-2012-0312,NETWORK
CVE-2012-0313,NETWORK
CVE-2012-0314,NETWORK
CVE-2012-0315,NETWORK
CVE-2012-0316,NETWORK
CVE-2012-0317,NETWORK
CVE-2012-0318,NETWORK
CVE-2012-0319,NETWORK
CVE-2012-0320,NETWORK
CVE-2012-0321,LOCAL
CVE-2012-0322,NETWORK
CVE-2012-0323,NETWORK
CVE-2012-0324,NETWORK
CVE-2012-0325,NETWORK
CVE-2012-0326,NETWORK
CVE-2012-0327,NETWORK
CVE-2012-0328,NETWORK
CVE-2012-0329,NETWORK
CVE-2012-0330,NETWORK
CVE-2012-0331,NETWORK
CVE-2012-0333,NETWORK
CVE-2012-0335,NETWORK
CVE-2012-0337,NETWORK
CVE-2012-0338,NETWORK
CVE-2012-0339,NETWORK
CVE-2012-0340,NETWORK
CVE-2012-0352,NETWORK
CVE-2012-0353,NETWORK
CVE-2012-0354,NETWORK
CVE-2012-0355,NETWORK
CVE-2012-0356,NETWORK
CVE-2012-0358,NETWORK
